dataset,grouping,location,latitude,longitude,vegetation,lai,map,mat,family,species,pft,age,a.lf,a.ssba,a.ssbh,a.ssbc,a.shba,a.shbh,a.shbc,a.sbba,a.sbbh,a.sbbc,a.stba,a.stbh,a.stbc,a.cp,a.cs,h.t,h.c,d.ba,d.bh,d.cr,c.d,m.lf,m.ss,m.sh,m.sb,m.st,m.so,m.br,m.rf,m.rc,m.rt,m.to,a.ilf,ma.ilf,r.st,r.ss,r.sb,r.sh,n.lf,n.ss,n.sb,n.sh,n.rf,n.rc,growingCondition,status,light,method_lai,method_age,method_a.lf,method_a.ssba,method_a.ssbh,method_a.ssbc,method_a.shba,method_a.shbh,method_a.shbc,method_a.sbba,method_a.sbbh,method_a.sbbc,method_a.stba,method_a.stbh,method_a.stbc,method_a.cp,method_a.cs,method_h.t,method_h.c,method_d.ba,method_d.bh,method_d.cr,method_c.d,method_m.lf,method_m.ss,method_m.sh,method_m.sb,method_m.st,method_m.so,method_m.br,method_m.rf,method_m.rc,method_m.rt,method_m.to,method_a.ilf,method_ma.ilf,method_r.st,method_r.ss,method_r.sb,method_r.sh,method_n.lf,method_n.ss,method_n.sb,method_n.sh,method_n.rf,method_n.rc,method_light
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Leguminosae,Archidendron jiringa,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,3.5,NA,0.403616936,10.32956921,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Leguminosae,Archidendron jiringa,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,4,NA,0.358098622,8.594765849,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Leguminosae,Archidendron jiringa,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,2.5,NA,0.261014107,7.536577473,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Leguminosae,Archidendron jiringa,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,1.5,NA,0.286478898,9.148770409,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Leguminosae,Archidendron jiringa,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,2.5,NA,0.219633822,6.949820142,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Leguminosae,Archidendron jiringa,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,1.4,NA,0.410619753,10.49571341,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Leguminosae,Archidendron jiringa,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,2.5,NA,0.378788765,10.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Leguminosae,Archidendron jiringa,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,1.8,NA,0.240323964,7.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Leguminosae,Archidendron jiringa,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,1.7,NA,0.163929591,5.149757276,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Leguminosae,Archidendron jiringa,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,1.3,NA,0.277884531,8.428523002,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = mixed agroforest plots,Jambi,-1.590796,102.24864,TropRF,NA,NA,NA,Leguminosae,Archidendron jiringa,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,1.5,NA,0.170932409,5.449770637,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = low; sp_measure_envir = mixed agroforest plots,Sanggau,0.133724,110.603743,TropRF,NA,NA,NA,Leguminosae,Archidendron jiringa,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,13,NA,0.311943689,8.237718131,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = low; sp_measure_envir = mixed agroforest plots,Sanggau,0.133724,110.603743,TropRF,NA,NA,NA,Leguminosae,Archidendron jiringa,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,10.3,NA,0.268335234,7.09929574,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = low; sp_measure_envir = mixed agroforest plots,Sanggau,0.133724,110.603743,TropRF,NA,NA,NA,Leguminosae,Archidendron jiringa,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,8.4,NA,0.203718327,4.204759208,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = monocultural stands,Sanggau,0.133724,110.603743,TropRF,NA,NA,NA,Leguminosae,Acacia mangium,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,2.7,NA,0.091036627,3.733630941,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = monocultural stands,Sanggau,0.133724,110.603743,TropRF,NA,NA,NA,Leguminosae,Acacia mangium,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,1.3,NA,0.22281692,6.170899448,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = monocultural stands,Sanggau,0.133724,110.603743,TropRF,NA,NA,NA,Leguminosae,Acacia mangium,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,2,NA,0.261014107,6.893475176,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = monocultural stands,Sanggau,0.133724,110.603743,TropRF,NA,NA,NA,Leguminosae,Acacia mangium,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2,NA,0.370831017,10.46135746,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = low; sp_measure_envir = monocultural stands,Bogor,-6.563922,106.631836,TropRF,NA,NA,NA,Leguminosae,Acacia mangium,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,NA,0.283295799,8.632496742,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = low; sp_measure_envir = monocultural stands,Bogor,-6.563922,106.631836,TropRF,NA,NA,NA,Leguminosae,Acacia mangium,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,NA,0.098676065,4.892851929,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = low; sp_measure_envir = monocultural stands,Bogor,-6.563922,106.631836,TropRF,NA,NA,NA,Leguminosae,Acacia mangium,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,1.5,NA,0.11140846,3.498571137,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = low; sp_measure_envir = monocultural stands,Bogor,-6.563922,106.631836,TropRF,NA,NA,NA,Leguminosae,Acacia mangium,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,4,NA,0.305577491,6.184658438,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = low; sp_measure_envir = monocultural stands,Bogor,-6.563922,106.631836,TropRF,NA,NA,NA,Leguminosae,Acacia mangium,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,2,NA,0.14005635,4.647580015,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = low; sp_measure_envir = monocultural stands,Bogor,-6.563922,106.631836,TropRF,NA,NA,NA,Leguminosae,Acacia mangium,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,3,NA,0.165521141,5.455272679,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = low; sp_measure_envir = monocultural stands,Bogor,-6.563922,106.631836,TropRF,NA,NA,NA,Leguminosae,Acacia mangium,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,3.5,NA,0.162338042,4.950757518,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = low; sp_measure_envir = monocultural stands,Bogor,-6.563922,106.631836,TropRF,NA,NA,NA,Leguminosae,Acacia mangium,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2,NA,0.117774658,4.495553359,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = low; sp_measure_envir = monocultural stands,Bogor,-6.563922,106.631836,TropRF,NA,NA,NA,Leguminosae,Acacia mangium,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,3,NA,0.143239449,4.849742261,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = low; sp_measure_envir = monocultural stands,Bogor,-6.563922,106.631836,TropRF,NA,NA,NA,Leguminosae,Acacia mangium,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2.5,NA,0.11140846,4.147288271,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = low; sp_measure_envir = monocultural stands,Bogor,-6.563922,106.631836,TropRF,NA,NA,NA,Leguminosae,Acacia mangium,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2.5,NA,0.117774658,3.867815921,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = open; sp_measure_envir = monocultural stands,Bogor,-6.563922,106.631836,TropRF,NA,NA,NA,Leguminosae,Acacia mangium,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,0.5,NA,0.050929582,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = high; sp_measure_envir = monocultural stands,Bogor,-6.563922,106.631836,TropRF,NA,NA,NA,Leguminosae,Acacia mangium,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,2.5,NA,0.05729578,2.349468025,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = low; sp_measure_envir = monocultural stands,Bogor,-6.563922,106.631836,TropRF,NA,NA,NA,Leguminosae,Acacia mangium,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2.5,NA,0.05729578,2.828427125,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = open; sp_measure_envir = monocultural stands,Bogor,-6.563922,106.631836,TropRF,NA,NA,NA,Leguminosae,Acacia mangium,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2.5,NA,0.076394373,3.098386677,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = Yes; Dense = open; sp_measure_envir = monocultural stands,Bogor,-6.563922,106.631836,TropRF,NA,NA,NA,Leguminosae,Acacia mangium,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,0,NA,0.05729578,3,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
Harja2012,Isolated = No; Dense = low; sp_measure_envir = monocultural stands,Bogor,-6.563922,106.631836,TropRF,NA,NA,NA,Leguminosae,Acacia mangium,EA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,1.2,NA,0.060478878,2.749545417,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,FW,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpidx
